PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NH1524010,FORESTVIEW MANOR,Community water system,Ground water,Belknap,MEREDITH,131,,,
NH1053010,FOUR SEASONS MOBILE HOME PARK,Community water system,Ground water,Rockingham,HAMPTON,55,,,
NH2003050,FOUR SEASONS MOBILE HOME PARK,Community water system,Ground water,Strafford,ROCHESTER,90,,,
NH0202050,FOX HILL ESTATES,Community water system,Ground water,Belknap,-,35,,,
NH0831010,FRANCESTOWN VILLAGE WATER,Community water system,Ground water,Hillsborough,FRANCESTOWN,150,,,
NH1202010,FRANCOEUR APT/HUDSON MOTOR INN,Community water system,Ground water,Hillsborough,HUDSON,58,,,
NH0841010,FRANCONIA VILLAGE WATER,Community water system,Ground water,Grafton,FRANCONIA,427,,,
NH2112010,FRANK MCDONNEL,Community water system,Ground water,Rockingham,SEABROOK,100,,,
NH0851010,FRANKLIN WATER WORKS,Community water system,Ground water,Merrimack,FRANKLIN,"7,000",,,
NH1403030,FREEDOM HILL/PINE RIDGE EST,Community water system,Ground water,Merrimack,LOUDON,370,,,
NH1713010,FREEDOM POND,Community water system,Ground water,Hillsborough,NEW IPSWICH,112,,,
NH0862030,FREEDOM VILLAGE CONDOS,Community water system,Ground water,Carroll,FREEDOM,165,,,
NH0861010,FREEDOM VILLAGE WATER PRECINCT,Community water system,Ground water,Carroll,FREEDOM,163,,,
NH1102020,FRENCH POND ESTATES,Community water system,Ground water,Grafton,HAVERHILL,25,,,
NH1714010,FRIENDSHIP MANOR,Community water system,Ground water,Hillsborough,NEW IPSWICH,23,,,
NH0613050,FROST RESIDENTS,Community water system,Ground water,Rockingham,DERRY,49,,,
NH0993030,FROST TRAILER PARK,Community water system,Ground water,Hillsborough,GREENVILLE,73,,,
NH0511020,FRYEBURG WATER COMPANY,Community water system,Ground water,"Carroll, Strafford",CONWAY,50,,,
NH2052020,GANANOQUE PARK,Community water system,Ground water,Rockingham,SALEM,63,,,
NH1852130,GARLAND WOODS,Community water system,Ground water,Hillsborough,PELHAM,27,,,
NH2271020,GEORGES MILLS WATER WORKS,Community water system,Ground water,Sullivan,SUNAPEE,315,,,
NH0882020,GILFORD FOREST ESTATES,Community water system,Ground water,Belknap,GILFORD,113,,,
NH0882210,GILFORD MEADOWS,Community water system,Ground water,Belknap,GILFORD,75,,,
NH0881010,GILFORD VILLAGE WATER DIST,Community water system,Ground water,Belknap,GILFORD,130,,,
NH0162060,GLEN ACRES,Community water system,Ground water,Carroll,BARTLETT,30,,,
NH0612070,GLEN RIDGE DEV,Community water system,Ground water,Rockingham,DERRY,253,,,
NH0224010,GLENCLIFF HOME FOR THE ELDERLY,Community water system,Ground water,Grafton,BENTON,230,,,
NH2421010,GLENCLIFF IMPROVEMENT,Community water system,Ground water,Grafton,WARREN,50,,,
NH0882110,GLENDALE WATER DEPARTMENT,Community water system,Surface water,Belknap,GILFORD,24,,,
NH2232010,GLENGARRY CONDOS,Community water system,Ground water,Rockingham,STRATHAM,171,,,
NH1032090,GLENWOOD NORTH,Community water system,Ground water,Rockingham,HAMPSTEAD,50,,,
