PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ0805342,FRANKLINVILLE ADULT TRAINING,Non-Transient non-community system,Ground water,Gloucester,FRANKLIN TWP.-0805,43,,,
NJ1438318,FRAZIER INDUSTRIAL CO,Non-Transient non-community system,Ground water,Morris,WASHINGTON TWP.-1438,135,,,
NJ1021436,FRED BEANS TOYOTA,Non-Transient non-community system,Ground water,Hunterdon,RARITAN TWP.-1021,79,,,
NJ1520321,FREDERICK A. PRIFF SCHOO,Non-Transient non-community system,Ground water,Gloucester,OCEAN TWP,320,,,
NJ1907301,FREDON ELEMENTARY SCHOOL,Non-Transient non-community system,Ground water,Sussex,FREDON TWP.-1907,812,,,
NJ0808309,FREE TO BE ME PRESCHOOL,Non-Transient non-community system,Ground water,Gloucester,HARRISON TWP.-0808,115,,,
NJ0111405,FREE TO BE PRESCHOOL,Non-Transient non-community system,Ground water,Atlantic,GALLOWAY TWP-0111,25,,,
NJ1316349,FREEHOLD CARTAGE INC,Non-Transient non-community system,Ground water,Essex,FREEHOLD TWP,50,,,
NJ1316371,FREEHOLD MITSUBISHI,Non-Transient non-community system,Ground water,Essex,FREEHOLD,25,,,
NJ1316360,FREEHOLD NISSAN,Non-Transient non-community system,Ground water,Essex,FREEHOLD TWP,95,,,
NJ1436338,FREHAM INVESTMENT CORPORATION,Non-Transient non-community system,Ground water,Morris,ROXBURY TWP.-1436,38,,,
NJ2106307,FRELINGHUYSEN TWP ELM SC,Non-Transient non-community system,Ground water,Warren,FRELINGHUYSEN TWP.-2106,230,,,
NJ0211300,FRIENDLY'S,Non-Transient non-community system,Ground water,-,ELMWOOD PARK,400,,,
NJ1427337,FUN & FRIENDS NURSERY SC,Non-Transient non-community system,Ground water,-,MT OLIVE TWP,130,,,
NJ0324315,FUNPLEX,Non-Transient non-community system,Ground water,Burlington,MOUNT LAUREL TWP.-0324,150,,,
